work_id_a,work_id_b,similarity,evidence_strength,exact_description_flag,same_ida_flag,same_mp_flag,same_amount_flag,same_sanction_date_flag,number_token_conflict_flag,generic_description_flag,continuation_or_phase_flag,state,description_a,description_b,sanction_amount_a,sanction_amount_b,sanction_date_a,sanction_date_b
138892,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138895,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138894,138897,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138894,138899,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-11-20
138894,138900,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,236003.0,235251.0,2024-11-20,2024-11-20
138894,138901,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138894,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236755.0,2024-11-20,2024-11-20
138894,138915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138894,138916,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138918,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138919,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138920,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138921,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138924,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138932,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138934,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138935,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138894,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138897,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138895,138899,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-11-20
138895,138900,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,235251.0,2024-11-20,2024-11-20
138895,138901,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138895,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236755.0,2024-11-20,2024-11-20
138895,138915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138895,138916,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138918,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138919,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138920,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138921,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138924,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138932,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138934,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138935,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138895,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138899,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-11-20
138897,138900,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,235251.0,2024-11-20,2024-11-20
138897,138901,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138897,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236755.0,2024-11-20,2024-11-20
138897,138915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138897,138916,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138918,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138919,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138920,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138921,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138924,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138932,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138934,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138935,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138897,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138900,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,236003.0,235251.0,2024-11-20,2024-11-20
138899,138901,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138899,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236755.0,2024-11-20,2024-11-20
138899,138915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138899,138916,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138918,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138919,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138920,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138921,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138924,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138932,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138934,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138935,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138899,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138900,138901,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-11-20
138900,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236755.0,2024-11-20,2024-11-20
138900,138915,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-11-20
138900,138916,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138918,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead body freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138919,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138920,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138921,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138924,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138932,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138934,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138935,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138900,138936,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead body freezer,Purchase of hospital equipment Dead Body Freezer,235251.0,236003.0,2024-11-20,2024-12-30
138901,138914,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236755.0,2024-11-20,2024-11-20
138901,138915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-11-20
138901,138916,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138918,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138919,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138920,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138921,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138924,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138932,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138934,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138935,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138901,138936,1.0,Weak,True,False,True,True,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236003.0,236003.0,2024-11-20,2024-12-30
138914,138915,1.0,Moderate,True,True,True,False,True,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236755.0,236003.0,2024-11-20,2024-11-20
138914,138916,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead Body Freezer,236755.0,236003.0,2024-11-20,2024-12-30
138914,138918,1.0,Weak,True,False,True,False,False,False,False,False,Madhya Pradesh,Purchase of hospital equipment Dead Body Freezer,Purchase of hospital equipment Dead body freezer,236755.0,236003.0,2024-11-20,2024-12-30
